Field_Target,Field_Ref,Column,Mean_Target,Mean_Ref,Pooled_Std,MeanDiff,CohenD,Effect_Size
corhsciarc,All other fields,nonfadvl,0.8508,0.7908,1.0547,0.06,0.0569,negligible
corhsciarc,All other fields,act_tpv,0.302,0.2616,0.7338,0.0404,0.0551,negligible
corhsciarc,All other fields,fctadvl,0.4977,0.452,0.8573,0.0456,0.0532,negligible
corhsciarc,All other fields,tccncrt,6.6598,6.3432,6.5455,0.3166,0.0484,negligible
corhsciarc,All other fields,gen_hdg,0.1708,0.1536,0.4391,0.0171,0.039,negligible
corhsciarc,All other fields,gen_emph,1.5645,1.5048,1.6867,0.0597,0.0354,negligible
corhsciarc,All other fields,n,342.214,341.4319,33.236,0.7821,0.0235,negligible
corhsciarc,All other fields,advs,29.4548,29.2431,10.062,0.2117,0.021,negligible
corhsciarc,All other fields,spl_aux,2.9259,2.8953,2.1191,0.0306,0.0144,negligible
corhsciarc,All other fields,it,3.8944,3.8509,3.1497,0.0434,0.0138,negligible
corhsciarc,All other fields,by_pasv,2.0365,2.0184,1.8144,0.0181,0.01,negligible
corhsciarc,All other fields,aspectpv,0.007,0.0074,0.0695,-0.0004,-0.0059,negligible
corhsciarc,All other fields,pasttnse,25.4296,25.7412,16.4253,-0.3117,-0.019,negligible
corhsciarc,All other fields,lkly_vth,1.396,1.4285,1.6265,-0.0324,-0.0199,negligible
corhsciarc,All other fields,occurpv,0.0,0.0023,0.0967,-0.0023,-0.0241,negligible
corhsciarc,All other fields,atadvl,0.0522,0.0635,0.2564,-0.0113,-0.044,negligible
corhsciarc,All other fields,sub_othr,3.7412,3.8543,2.4953,-0.1131,-0.0453,negligible
corhsciarc,All other fields,mentalpv,0.0053,0.0113,0.1065,-0.006,-0.0561,negligible
corhsciarc,All other fields,pany,0.6897,0.7524,1.0302,-0.0627,-0.0609,negligible
corhsciarc,All other fields,act_ipv,0.0003,0.007,0.1022,-0.0067,-0.0653,negligible
corhsciarc,All other fields,rel_obj,0.4734,0.5302,0.8343,-0.0568,-0.0681,negligible
corhsciarc,All other fields,copulapv,0.007,0.0162,0.1329,-0.0092,-0.0693,negligible
corhsciarc,All other fields,prob_vto,0.4179,0.496,0.9097,-0.0781,-0.0858,negligible
corhsciarc,All other fields,mntl_vto,0.3757,0.4494,0.8091,-0.0737,-0.0911,negligible
corhsciarc,All other fields,att_jth,0.1578,0.2072,0.4973,-0.0494,-0.0993,negligible
corhsciarc,All other fields,occurv,2.388,2.6245,2.3527,-0.2365,-0.1005,negligible
corhsciarc,All other fields,commpv,0.0236,0.0509,0.2708,-0.0273,-0.1008,negligible
corhsciarc,All other fields,finlprep,0.5302,0.655,1.2318,-0.1248,-0.1013,negligible
corhsciarc,All other fields,x3_jto,0.0017,0.0134,0.11,-0.0117,-0.1063,negligible
corhsciarc,All other fields,sub_cos,0.6462,0.7654,1.1037,-0.1192,-0.108,negligible
corhsciarc,All other fields,x5_jto,0.2017,0.2672,0.5944,-0.0656,-0.1103,negligible
corhsciarc,All other fields,existv,8.2299,8.6899,4.0814,-0.46,-0.1127,negligible
corhsciarc,All other fields,rel_pipe,0.7159,0.8518,1.1873,-0.1359,-0.1145,negligible
corhsciarc,All other fields,all_jth,0.8169,0.99,1.5043,-0.173,-0.115,negligible
corhsciarc,All other fields,nec_mod,0.792,0.9853,1.4935,-0.1933,-0.1294,negligible
corhsciarc,All other fields,p_and,2.607,2.9508,2.5707,-0.3439,-0.1338,negligible
corhsciarc,All other fields,wh_ques,0.093,0.1855,0.679,-0.0925,-0.1362,negligible
corhsciarc,All other fields,att_nth,0.014,0.0404,0.1941,-0.0265,-0.1364,negligible
corhsciarc,All other fields,lkly_jth,0.5037,0.697,1.3614,-0.1934,-0.142,negligible
corhsciarc,All other fields,lkly_nth,0.1987,0.3002,0.7149,-0.1016,-0.1421,negligible
corhsciarc,All other fields,fct_nth,0.1452,0.2331,0.6078,-0.0879,-0.1447,negligible
corhsciarc,All other fields,sub_cnd,0.688,0.8932,1.3214,-0.2051,-0.1552,negligible
corhsciarc,All other fields,pred_adj,4.7272,5.2485,3.3567,-0.5212,-0.1553,negligible
corhsciarc,All other fields,nfct_nth,0.0096,0.0445,0.2224,-0.0349,-0.1568,negligible
corhsciarc,All other fields,evalj,0.6764,0.8932,1.3787,-0.2168,-0.1572,negligible
corhsciarc,All other fields,sua_vb,1.3159,1.6135,1.7852,-0.2976,-0.1667,negligible
corhsciarc,All other fields,pdem,1.7678,2.1184,1.9588,-0.3506,-0.179,negligible
corhsciarc,All other fields,wh_cl,0.1478,0.2576,0.5819,-0.1097,-0.1886,negligible
corhsciarc,All other fields,allwh,0.2405,0.4427,0.9068,-0.2022,-0.2229,small
corhsciarc,All other fields,pro2,0.0017,0.2676,1.1803,-0.2659,-0.2253,small
corhsciarc,All other fields,that_rel,2.8581,3.5093,2.7566,-0.6512,-0.2362,small
corhsciarc,All other fields,pro1,6.9409,8.7709,7.6308,-1.83,-0.2398,small
corhsciarc,All other fields,spch_vto,0.1316,0.3005,0.6936,-0.169,-0.2436,small
corhsciarc,All other fields,all_nth,0.3678,0.6181,1.0266,-0.2503,-0.2438,small
corhsciarc,All other fields,x2_jto,0.1794,0.3593,0.7303,-0.1799,-0.2463,small
corhsciarc,All other fields,rel_subj,2.0385,2.5913,2.2102,-0.5527,-0.2501,small
corhsciarc,All other fields,o_and,7.0977,8.2573,4.6335,-1.1596,-0.2503,small
corhsciarc,All other fields,prd_mod,1.1096,1.6138,1.9967,-0.5042,-0.2525,small
corhsciarc,All other fields,contrac,0.1565,0.4921,1.2629,-0.3356,-0.2657,small
corhsciarc,All other fields,that_del,0.3502,0.6067,0.9614,-0.2565,-0.2668,small
corhsciarc,All other fields,conjncts,5.3841,6.4134,3.8465,-1.0293,-0.2676,small
corhsciarc,All other fields,allwhrel,3.2306,3.974,2.7664,-0.7435,-0.2687,small
corhsciarc,All other fields,nonf_vth,1.4551,1.9542,1.8339,-0.499,-0.2721,small
corhsciarc,All other fields,all_jto,1.0495,1.5441,1.76,-0.4946,-0.281,small
corhsciarc,All other fields,efrt_vto,0.7741,1.1706,1.3446,-0.3966,-0.2949,small
corhsciarc,All other fields,be_state,0.8568,1.3118,1.5366,-0.455,-0.2961,small
corhsciarc,All other fields,all_nto,0.3874,0.7752,1.3019,-0.3878,-0.2979,small
corhsciarc,All other fields,pos_mod,4.0854,5.2895,3.9115,-1.2041,-0.3078,small
corhsciarc,All other fields,vprogrsv,4.4831,5.5739,3.517,-1.0909,-0.3102,small
corhsciarc,All other fields,allconj,14.786,16.7231,6.1228,-1.9371,-0.3164,small
corhsciarc,All other fields,actv,14.6243,16.6335,6.3299,-2.0093,-0.3174,small
corhsciarc,All other fields,x1_jto,0.2429,0.6551,1.2765,-0.4123,-0.323,small
corhsciarc,All other fields,commv,4.8993,6.2285,4.0412,-1.3291,-0.3289,small
corhsciarc,All other fields,att_vth,0.2136,0.4915,0.8411,-0.2779,-0.3304,small
corhsciarc,All other fields,allmodal,5.9814,7.8873,5.3023,-1.9059,-0.3594,small
corhsciarc,All other fields,causev,1.7831,2.7299,2.4141,-0.9468,-0.3922,small
corhsciarc,All other fields,relatnj,3.8551,5.2377,3.4244,-1.3825,-0.4037,small
corhsciarc,All other fields,vcmp,3.1924,4.6001,3.4828,-1.4077,-0.4042,small
corhsciarc,All other fields,dsre_vto,0.3638,0.8495,1.1299,-0.4857,-0.4299,small
corhsciarc,All other fields,have,0.898,1.6623,1.7508,-0.7643,-0.4365,small
corhsciarc,All other fields,fact_vth,1.1924,2.1175,2.1123,-0.9252,-0.438,small
corhsciarc,All other fields,all_vth,4.2581,5.9916,3.8046,-1.7334,-0.4556,small
corhsciarc,All other fields,all_th,5.4425,7.6001,4.7233,-2.1576,-0.4568,small
corhsciarc,All other fields,groupn,0.6701,2.705,4.4049,-2.0349,-0.462,small
corhsciarc,All other fields,humann,2.3605,5.3127,6.1935,-2.9523,-0.4767,small
corhsciarc,All other fields,allpro,10.4661,15.073,9.5199,-4.6069,-0.4839,small
corhsciarc,All other fields,topicj,2.9754,6.6972,7.551,-3.7218,-0.4929,small
corhsciarc,All other fields,pro3,3.5236,6.033,5.0658,-2.5094,-0.4954,small
corhsciarc,All other fields,mentalv,10.193,12.982,5.5767,-2.789,-0.5001,medium
corhsciarc,All other fields,all_vto,2.0608,3.2665,2.3467,-1.2057,-0.5138,medium
corhsciarc,All other fields,cognitn,4.6834,7.3594,5.1837,-2.676,-0.5162,medium
corhsciarc,All other fields,pres,45.9934,55.8078,18.7663,-9.8144,-0.523,medium
corhsciarc,All other fields,wrlengh,5.2402,5.4046,0.2973,-0.1644,-0.553,medium
corhsciarc,All other fields,all_to,3.499,5.5856,3.5684,-2.0866,-0.5847,medium
corhsciarc,All other fields,inf,6.7532,9.9974,5.0127,-3.2442,-0.6472,medium
corhsciarc,All other fields,prcessn,13.6445,21.4863,10.9525,-7.8418,-0.716,medium
corhsciarc,All other fields,allverb,91.3362,103.7576,14.6104,-12.4214,-0.8502,large
corhsciarc,All other fields,abstrcn,20.6704,33.5737,14.9621,-12.9033,-0.8624,large
